time,zone,n_pixels,spi12_mean
1997-06-01,1,11142,0.24512551724910736
1997-07-01,1,11142,0.02500033937394619
1997-08-01,1,11142,-0.4393215775489807
1997-09-01,1,11142,-0.6520572304725647
1997-10-01,1,11142,0.3520798981189728
1997-11-01,1,11142,0.5461921691894531
1997-12-01,1,11142,0.6045907139778137
1998-01-01,1,11142,0.7667390704154968
1998-02-01,1,11142,1.0313503742218018
1998-03-01,1,11142,1.0561078786849976
1998-04-01,1,11142,0.8126439452171326
1998-05-01,1,11142,0.8944485187530518
1998-06-01,1,11142,0.6352365612983704
1998-07-01,1,11142,1.0537689924240112
1998-08-01,1,11142,1.6866785287857056
1998-09-01,1,11142,1.9277567863464355
1998-10-01,1,11142,1.5169332027435303
1998-11-01,1,11142,1.2393982410430908
1998-12-01,1,11142,1.2499322891235352
1999-01-01,1,11142,1.0898993015289307
1999-02-01,1,11142,0.8876994252204895
1999-03-01,1,11142,0.6859015226364136
1999-04-01,1,11142,0.46417176723480225
1999-05-01,1,11142,0.2210952639579773
1999-06-01,1,11142,0.2513813078403473
1999-07-01,1,11142,0.16478748619556427
1999-08-01,1,11142,-0.08737698942422867
1999-09-01,1,11142,-0.3354452848434448
1999-10-01,1,11142,-0.15674136579036713
1999-11-01,1,11142,-0.13680550456047058
1999-12-01,1,11142,-0.10999070852994919
2000-01-01,1,11142,-0.1333211064338684
2000-02-01,1,11142,-0.14643961191177368
2000-03-01,1,11142,-0.4344598352909088
2000-04-01,1,11142,-0.08370807766914368
2000-05-01,1,11142,0.13206365704536438
2000-06-01,1,11142,0.04635056480765343
2000-07-01,1,11142,-0.17857295274734497
2000-08-01,1,11142,-0.10771142691373825
2000-09-01,1,11142,0.006757061928510666
2000-10-01,1,11142,-0.1952437162399292
2000-11-01,1,11142,0.02437557652592659
2000-12-01,1,11142,0.11394940316677094
2001-01-01,1,11142,0.15403951704502106
2001-02-01,1,11142,0.21445906162261963
2001-03-01,1,11142,0.9195956587791443
2001-04-01,1,11142,0.610745906829834
2001-05-01,1,11142,0.6561294198036194
2001-06-01,1,11142,0.7653425335884094
2001-07-01,1,11142,0.947096049785614
2001-08-01,1,11142,0.7887555360794067
2001-09-01,1,11142,0.6184858679771423
2001-10-01,1,11142,0.33870750665664673
2001-11-01,1,11142,0.10450237989425659
2001-12-01,1,11142,0.06774164736270905
2002-01-01,1,11142,0.23348413407802582
2002-02-01,1,11142,0.22939009964466095
2002-03-01,1,11142,-0.17719745635986328
2002-04-01,1,11142,0.04038127884268761
2002-05-01,1,11142,-0.26468613743782043
2002-06-01,1,11142,-0.3709034323692322
2002-07-01,1,11142,-1.0021013021469116
2002-08-01,1,11142,-1.4384807348251343
2002-09-01,1,11142,-1.3363256454467773
2002-10-01,1,11142,-1.471644639968872
2002-11-01,1,11142,-1.4996482133865356
2002-12-01,1,11142,-1.3441431522369385
2003-01-01,1,11142,-1.3825292587280273
2003-02-01,1,11142,-1.2605139017105103
2003-03-01,1,11142,-1.357754111289978
2003-04-01,1,11142,-1.1101075410842896
2003-05-01,1,11142,-1.1698479652404785
2003-06-01,1,11142,-1.0437042713165283
2003-07-01,1,11142,-0.7864670157432556
2003-08-01,1,11142,-0.2632618546485901
2003-09-01,1,11142,-0.2203705757856369
2003-10-01,1,11142,-0.2560618817806244
2003-11-01,1,11142,-0.2181623876094818
2003-12-01,1,11142,-0.18098431825637817
2004-01-01,1,11142,-0.0648651123046875
2004-02-01,1,11142,-0.1959150731563568
2004-03-01,1,11142,-0.18852722644805908
2004-04-01,1,11142,0.0191190168261528
2004-05-01,1,11142,0.007567163091152906
2004-06-01,1,11142,-0.08398125320672989
2004-07-01,1,11142,-0.28374382853507996
2004-08-01,1,11142,-0.7114852070808411
2004-09-01,1,11142,-0.7417669892311096
2004-10-01,1,11142,-0.6066612601280212
2004-11-01,1,11142,-0.5662928819656372
2004-12-01,1,11142,-0.7055425643920898
2005-01-01,1,11142,-0.7454372644424438
2005-02-01,1,11142,-0.7896374464035034
2005-03-01,1,11142,-0.5930739045143127
2005-04-01,1,11142,-1.0144544839859009
2005-05-01,1,11142,-0.41606613993644714
2005-06-01,1,11142,-0.4480094015598297
2005-07-01,1,11142,-0.16053414344787598
2005-08-01,1,11142,-0.1158122569322586
2005-09-01,1,11142,-0.12208759039640427
2005-10-01,1,11142,-0.25173068046569824
2005-11-01,1,11142,-0.21238026022911072
2005-12-01,1,11142,-0.21858149766921997
2006-01-01,1,11142,-0.24992458522319794
2006-02-01,1,11142,-0.18903294205665588
2006-03-01,1,11142,-0.18651440739631653
2006-04-01,1,11142,-0.08584912866353989
2006-05-01,1,11142,-0.43534326553344727
2006-06-01,1,11142,-0.4347086250782013
2006-07-01,1,11142,-0.5053287744522095
2006-08-01,1,11142,-0.06137963756918907
2006-09-01,1,11142,0.002037911443039775
2006-10-01,1,11142,0.21019212901592255
2006-11-01,1,11142,0.11555642634630203
2006-12-01,1,11142,0.3661307394504547
2007-01-01,1,11142,0.44579628109931946
2007-02-01,1,11142,0.5504549145698547
2007-03-01,1,11142,0.3274574875831604
2007-04-01,1,11142,0.09588412940502167
2007-05-01,1,11142,0.20619049668312073
2007-06-01,1,11142,0.41439521312713623
2007-07-01,1,11142,0.6813111305236816
2007-08-01,1,11142,0.39317548274993896
2007-09-01,1,11142,0.5004889965057373
2007-10-01,1,11142,0.32616880536079407
2007-11-01,1,11142,0.32157957553863525
2007-12-01,1,11142,0.12692667543888092
2008-01-01,1,11142,0.13767126202583313
2008-02-01,1,11142,-0.025641627609729767
2008-03-01,1,11142,-0.25447699427604675
2008-04-01,1,11142,-0.5972687602043152
2008-05-01,1,11142,-0.396150141954422
2008-06-01,1,11142,-0.5347080826759338
2008-07-01,1,11142,-0.7764940857887268
2008-08-01,1,11142,-0.9996126294136047
2008-09-01,1,11142,-1.0923094749450684
2008-10-01,1,11142,-0.9448357224464417
2008-11-01,1,11142,-0.5767332315444946
2008-12-01,1,11142,-0.5469821691513062
2009-01-01,1,11142,-0.40397077798843384
2009-02-01,1,11142,-0.38674819469451904
2009-03-01,1,11142,-0.1880008578300476
2009-04-01,1,11142,-0.16940565407276154
2009-05-01,1,11142,-0.5589914321899414
2009-06-01,1,11142,-0.726603627204895
2009-07-01,1,11142,-0.8151680827140808
2009-08-01,1,11142,-0.8016102313995361
2009-09-01,1,11142,-1.1073776483535767
2009-10-01,1,11142,-1.055059790611267
2009-11-01,1,11142,-1.453752040863037
2009-12-01,1,11142,-1.3126757144927979
